,CFSAUID,PRUID,PRNAME,geometry,Latitude,Longitude,centroid,low_income_score
5,M2N,35,Ontario,"POLYGON ((-79.40328008756583 43.756839786451806, -79.40434263232824 43.75616165402447, -79.40498501651213 43.75575160828614, -79.40530364529572 43.75554825188651, -79.40566830006053 43.75531550716775, -79.40652445271667 43.75477124800065, -79.4065274935943 43.75476930361573, -79.40673428675612 43.75464310617751, -79.40691576849606 43.75453347440182, -79.40820689998255 43.753711153332006, -79.40822983473592 43.75369655028094, -79.40823290949783 43.7536946107409, -79.4082832844746 43.753668306363046, -79.40837188976718 43.753606498296705, -79.40837613213843 43.75360390718545, -79.408472905796 43.75354491287409, -79.40859612633484 43.75346751810083, -79.40859919432671 43.753465603171804, -79.41044094374544 43.7522867484695, -79.41044398434173 43.75228480402403, -79.41140142735503 43.751676183419455, -79.41151359639437 43.75176837269969, -79.41157731035804 43.75179594731103, -79.41164921008325 43.751750097753956, -79.4115874531176 43.7518003251639, -79.41159958234344 43.75180557771511, -79.41166797418124 43.75179978955778, -79.41187344860602 43.75178236526368, -79.41190693085358 43.75177478431045, -79.41213670074904 43.75172279673627, -79.41221081795258 43.751706025312906, -79.41237391705833 43.75164527088895, -79.41305776506972 43.751618742938646, -79.41334452322646 43.75157771147348, -79.4139859216686 43.75156699545583, -79.41422680532993 43.75156295376708, -79.41430083858963 43.75158199626952, -79.41440992312134 43.751675146178655, -79.41448304126132 43.75173756745679, -79.41480230370769 43.75187706385035, -79.41513541298836 43.75196272072396, -79.41541069897501 43.751885486263774, -79.41561220816915 43.75178025787366, -79.41586861678196 43.751477686979996, -79.41600132734683 43.75115539037601, -79.41599555452686 43.750903205793335, -79.41616600898007 43.75056341513489, -79.41698262947224 43.75007899962321, -79.41701139852397 43.75006190454564, -79.4177649152255 43.74974821613425, -79.4180891652336 43.749698680063645, -79.41928131047565 43.749706179488136, -79.41941860471765 43.7496810675085, -79.41953785184667 43.74961679262373, -79.41992715884427 43.74940696627671, -79.42008638828236 43.74932113725048, -79.42038507539195 43.74929826667448, -79.42060808556478 43.74931934968838, -79.42082991857113 43.74938543659796, -79.42096482266568 43.749450326400215, -79.42118759036761 43.74948043840254, -79.42141134579441 43.749474506748086, -79.42160997709729 43.749477256983816, -79.42207681175256 43.74967277975237, -79.4224729411393 43.74972326163186, -79.42263245902669 43.74979749768977, -79.42271629496814 43.74991571463968, -79.42272496227498 43.75005988128847, -79.42272626551404 43.750076048252964, -79.42275319336477 43.750402431557845, -79.4229316575329 43.7507020045805, -79.42309000439151 43.750821245014315, -79.42315166137139 43.75097886288721, -79.42317146597537 43.75102944241011, -79.42328050261958 43.751126822764896, -79.42343236056583 43.751262441849015, -79.42349914269865 43.75132209984945, -79.42373802005811 43.751685536192134, -79.4238963723917 43.75180477569792, -79.42414209813488 43.75190719182866, -79.42460755834027 43.75215671455276, -79.42482608558744 43.75234882166499, -79.4264016354948 43.753369940791195, -79.42745465237233 43.75395166158818, -79.42787352722489 43.75408348659287, -79.42818018636446 43.754231771276324, -79.42828792522278 43.75438632147688, -79.42839379538675 43.75461287099267, -79.42835103622114 43.75529655460274, -79.42878915440767 43.755660156345854, -79.42894657694808 43.75579077568432, -79.4289467745173 43.75579095772151, -79.4290735394285 43.755938353777914, -79.42910348724288 43.75597317906006, -79.42940285169043 43.7564004694244, -79.42954480498757 43.75667253248843, -79.42984464146517 43.75708183501044, -79.42986905206384 43.75710912997601, -79.43001314407591 43.75727033124771, -79.43013284673104 43.75740429161401, -79.43017050962568 43.75744644700834, -79.43023166333477 43.75748331870292, -79.43037853264849 43.75756634982122, -79.43052663189644 43.75760440867172, -79.43081244486612 43.75759931428576, -79.43105625189138 43.757526446449084, -79.43110041920797 43.757513246719036, -79.43134243307524 43.75746206760819, -79.43150012045058 43.757428695146935, -79.43151817639435 43.75742196522294, -79.43182627383506 43.75730710604387, -79.43236261177533 43.75722444156109, -79.43324448626684 43.7572275243589, -79.4334541775725 43.75728443044387, -79.4336474528331 43.75749416842716, -79.43370249568201 43.75776501735595, -79.43359633438315 43.758024691553075, -79.43366756004245 43.75815171451314, -79.43390281055956 43.75818194073553, -79.43425051457224 43.75818671514055, -79.4344852632438 43.75823494740753, -79.43481632064633 43.758401559035605, -79.43499931504286 43.758530098578404, -79.43516751663084 43.7587485014046, -79.43526193409265 43.75893887726718, -79.43540768785783 43.75906691227073, -79.43568018149394 43.75909766243324, -79.43658597487241 43.75913707116196, -79.4369224562439 43.75909666358506, -79.43721040123324 43.759010545791334, -79.43747189870935 43.75898711278287, -79.43792808530495 43.759119420711116, -79.4380712580323 43.75934646664669, -79.43807781912699 43.75957163625267, -79.43797191183877 43.75982231165725, -79.4376928447674 43.760043588329104, -79.43766378070569 43.76020526056472, -79.43772868700039 43.7605752957067, -79.43786132566817 43.76073017744357, -79.43800987424342 43.76075020664178, -79.43814765142375 43.76070707586656, -79.43829573319861 43.76074511731236, -79.43845458710582 43.7608463182178, -79.4386061787292 43.76122655935061, -79.43869077657274 43.76131774838928, -79.43898389801824 43.76151083394517, -79.4391195970301 43.76154868528342, -79.43965195905561 43.761618999895255, -79.43968018278153 43.76161152409884, -79.43990708628804 43.761551518716, -79.43996923940631 43.761535080569594, -79.4399731093996 43.76155041180483, -79.4402509821921 43.762686855683285, -79.4379269079911 43.763069709626976, -79.43443913076531 43.76389056047919, -79.43409192792105 43.76401585820063, -79.43193602630267 43.76449044131508, -79.43031318849164 43.76489615658398, -79.43008538485046 43.76495311915114, -79.42604553266058 43.76586124058944, -79.42555402118288 43.765971707106885, -79.42573688375222 43.76639820218646, -79.42611121713375 43.767285798710894, -79.42666038802555 43.76860790709273, -79.42682458577323 43.76897929783448, -79.4268719905015 43.769070003828524, -79.42691878799178 43.769178703718275, -79.4269783043781 43.76927849871493, -79.42705051974029 43.7693695907789, -79.42711120161808 43.76942440145698, -79.42717209231472 43.76947030392677, -79.42723281519447 43.76952509475774, -79.42729230576926 43.76962498825277, -79.42735131820972 43.76974279182404, -79.42742088862686 43.76993289894355, -79.42758509717459 43.77030429060186, -79.4281350868388 43.77159939360234, -79.42849781229845 43.7724597125905, -79.42889558650353 43.773401587936476, -79.42936438071534 43.77447950925579, -79.42981109078082 43.77550990259079, -79.43024441582357 43.77648679404676, -79.42776309362019 43.777043390709046, -79.42705630191443 43.77720289623956, -79.42538889729579 43.77758190859075, -79.42426860156625 43.77782420254975, -79.42297429613389 43.77811590183634, -79.42205811238178 43.77831410069819, -79.42160541404179 43.77841201222262, -79.42151920820926 43.778432006635214, -79.4206312950143 43.77864490717467, -79.42029399970217 43.778712208433745, -79.41956899688574 43.778873298624646, -79.41896900058164 43.77900900238484, -79.41849358542547 43.77912850706026, -79.41765629352018 43.77930600821315, -79.41742069883244 43.77936319269195, -79.4155664976601 43.77976200623184, -79.41492159792409 43.779901889948746, -79.4141301139465 43.780073598274996, -79.41253738623533 43.78041836017482, -79.41230481791419 43.780468693702964, -79.40970649523966 43.7810498911597, -79.40709439558644 43.781617310964, -79.40546078852063 43.78197373318627, -79.4044570103381 43.782192707865775, -79.40186970864278 43.78275080391012, -79.40059570966203 43.783038788655055, -79.39938739714272 43.78331187302625, -79.39928160021869 43.7833357927713, -79.39881847850818 43.78343617653297, -79.39768161409275 43.78368260856469, -79.39633150211294 43.783978698295485, -79.39594379884294 43.7840722977696, -79.39468921519983 43.78433979569068, -79.39359579609484 43.784580497695224, -79.39326850082331 43.78465360520667, -79.39294730981601 43.784740807767875, -79.39257289071726 43.784838893651134, -79.39239149885941 43.784885994212296, -79.39234368990044 43.78490703364301, -79.39213618398786 43.78499830146091, -79.39209778157482 43.784756702678244, -79.39190750844442 43.783862006150876, -79.39169990745675 43.78290521128954, -79.39147778801082 43.78192068852502, -79.39136758142065 43.78139690366231, -79.39125690555024 43.78089121303398, -79.39123229028331 43.78078720775406, -79.39120170575845 43.78062929462194, -79.39113449460537 43.78035819333166, -79.39109061581271 43.78014150157726, -79.39102299337569 43.779879511576084, -79.39097819185804 43.77969880416985, -79.39090021096459 43.77936449832767, -79.39060029030361 43.778036792884414, -79.39045569820645 43.77740450365412, -79.39037841290902 43.77704319991013, -79.39018039345723 43.776086010624766, -79.3899671178865 43.77523669237679, -79.38976791319621 43.77432449548544, -79.38956730561443 43.77346629859508, -79.38936860264013 43.772536095147544, -79.38934727018247 43.77243420425985, -79.38918139848329 43.77164210338963, -79.3889696072689 43.77073881019966, -79.38881309746094 43.77008829701767, -79.38864590011336 43.769374696025565, -79.38856760840861 43.76904939673777, -79.38853480377345 43.76887516100556, -79.38840448597075 43.76818280553629, -79.38824761508975 43.76755030250755, -79.38820771339333 43.76736290464739, -79.38809300154239 43.76688690289952, -79.38804489630338 43.76658198764244, -79.38782850453354 43.76573831292033, -79.38767750944781 43.765183295312305, -79.38755289055646 43.7651256961503, -79.38753460486318 43.76506105259152, -79.38737409034144 43.76449308709242, -79.38718779067771 43.76386090980912, -79.38711719057933 43.76358741146359, -79.38708950915213 43.76348022880725, -79.38704780239514 43.76331864699673, -79.38723176348097 43.76328239407672, -79.3872566087263 43.76327749505411, -79.38735426745771 43.763256446833616, -79.39044649021088 43.76258985388267, -79.39148168030452 43.76236667097333, -79.39190978842367 43.76227435947883, -79.39211741694614 43.76222959578191, -79.3922119423064 43.762207451398375, -79.3928425097227 43.76205968974407, -79.39307961010073 43.761991198688946, -79.39331819783123 43.76192230662266, -79.39366889322976 43.761819200699826, -79.39378158573312 43.761784789704, -79.39390668421419 43.76175049993263, -79.39401951236718 43.76171610826696, -79.39448299535664 43.761569586586745, -79.39516041394576 43.76132700352495, -79.3953151834164 43.76126747825551, -79.39595108315079 43.761022909314875, -79.39683100913629 43.76063909579063, -79.39694420674469 43.76058669796202, -79.39704498452525 43.76053410037178, -79.39715821560387 43.76048170718359, -79.39727140542051 43.76042920554497, -79.39738460200105 43.760376807244874, -79.39748541286286 43.76032421405761, -79.39759860192018 43.7602717120372, -79.3976994190661 43.7602190939662, -79.39781261464425 43.760166695167534, -79.39791339052766 43.760114096644394, -79.39792388877692 43.76010841072813, -79.39802681321366 43.7600526125315, -79.39812759534922 43.75999998916986, -79.39816253194985 43.75998068623004, -79.39885890820823 43.759596105018964, -79.39895988881321 43.75953449434704, -79.39906090317868 43.75947288847481, -79.39916191046942 43.75941130711794, -79.39926299229609 43.75934971083639, -79.39936400579212 43.759288104662105, -79.39959163698411 43.75914327258213, -79.40037491651123 43.75864490063741, -79.40328008756583 43.756839786451806))",43.7673176050981,-79.4109392512375,POINT (-79.4109392512375 43.7673176050981),0.09048168087140813
69,M4Y,35,Ontario,"POLYGON ((-79.37496923366446 43.66780414934715, -79.37466569059268 43.66709171053225, -79.37484269942296 43.66696819468358, -79.37499438749371 43.666862296968304, -79.37515850306109 43.66675660667135, -79.37533469195094 43.66666000764826, -79.37552289925421 43.666581708613926, -79.37569839186926 43.666512095412976, -79.3758358026194 43.66647809902938, -79.37490314160083 43.665406167510504, -79.3730473070561 43.66317900396244, -79.37433210808815 43.66290919115667, -79.37468657637125 43.662834763893486, -79.37491913110497 43.66278594215504, -79.37556710692436 43.662649885409934, -79.37670199628319 43.66241159070075, -79.37786200968334 43.66216700360906, -79.37799559725538 43.66213068807784, -79.37806890079342 43.66233100368292, -79.37817720872124 43.662589291665206, -79.37819198834411 43.66264938701187, -79.37819748170749 43.66267670313304, -79.37820061031371 43.66269179880459, -79.37820119160934 43.66273240955301, -79.37819831833205 43.662780995458434, -79.37820351412654 43.66282291254417, -79.37833310963848 43.66309978891933, -79.37842791182801 43.663327709465435, -79.37870621318804 43.66397971446104, -79.3789029144135 43.664504808159926, -79.37908941332654 43.66494860368884, -79.37975060321294 43.6648048961699, -79.3798630081614 43.664779496569665, -79.3805115146563 43.66464460307693, -79.38010299158614 43.663693395341674, -79.37974189222966 43.662823892413115, -79.37935818689473 43.66187309373159, -79.38001855727374 43.66173298659391, -79.38025095095993 43.66168366849961, -79.38130873858128 43.66145922814652, -79.3814662832608 43.661425803464134, -79.38166011184425 43.661384790447904, -79.38166580090876 43.6613835892474, -79.38173393198528 43.66137225273174, -79.38181529324304 43.66135870427453, -79.38189810133666 43.6613598290938, -79.38193930871734 43.66136040147865, -79.38242391439621 43.661367301243665, -79.3825715895113 43.66136939191437, -79.38266600107056 43.661369093251245, -79.382678108589 43.66136904888989, -79.38309250478792 43.66136770477829, -79.38371808613459 43.66123980606642, -79.38584249887279 43.660809190199835, -79.38587161606095 43.66086679457869, -79.38606889200963 43.66137378656889, -79.38609131391232 43.6614640893947, -79.38608889624243 43.66155418697173, -79.38608670802329 43.66163520395241, -79.38609739876495 43.66169829026229, -79.38611700131506 43.66177738292555, -79.3861197939173 43.66178869170289, -79.3861792606359 43.66194718966183, -79.38637449085476 43.66246760915235, -79.38644159651827 43.66261740449221, -79.38651651118856 43.66278453182045, -79.3865913925025 43.662951654329476, -79.38677239256079 43.66335561153106, -79.38591181634771 43.66353249549247, -79.38475208865285 43.663768193728544, -79.38474559922588 43.66376961249872, -79.38474046605548 43.66377071496306, -79.38414520689476 43.66389749907801, -79.38458351471995 43.664930699788805, -79.38494319417626 43.664849302184784, -79.38498359557708 43.66484020720893, -79.38515634859145 43.66480110928342, -79.38516778132673 43.66479850938444, -79.3854017934627 43.664745492052816, -79.38544028908186 43.664736787542154, -79.38580593150289 43.664657425057605, -79.38603791139798 43.664607057101804, -79.3871709034143 43.66436110658813, -79.38743431056047 43.664968908517224, -79.38570169731113 43.66536289658221, -79.38590899927156 43.665859107017276, -79.38599339708625 43.66583989859041, -79.38612168261474 43.6658402074048, -79.38614728551343 43.66583698954888, -79.3861752946528 43.66583670453887, -79.38636159749605 43.66583519542342, -79.3865410063155 43.66583671051058, -79.38670058717354 43.66583439145332, -79.38680200050442 43.665816792581936, -79.38685050253804 43.66580799504761, -79.38694600063032 43.665790489776484, -79.38700530390354 43.665778693635, -79.38747814247976 43.66568470872259, -79.38771168571547 43.6656382989046, -79.38809310500766 43.6664794033157, -79.38811360320781 43.666526906243945, -79.38793531278714 43.666575401160244, -79.38790811734884 43.66657979790331, -79.38785310269604 43.66658880862236, -79.38782520869246 43.66659330939125, -79.38779730775671 43.66659770673528, -79.3877689924503 43.666597692116234, -79.3877410977441 43.66659768696166, -79.38771280334916 43.66660210434916, -79.38768409460332 43.66660210972971, -79.38765581319551 43.666602099965246, -79.38762749113681 43.666602109953224, -79.38759930456617 43.66660201143645, -79.38757140917325 43.66659750037405, -79.38754308711732 43.66659751033479, -79.38620910661811 43.66647620771946, -79.38616609435502 43.66648659085114, -79.3863270871106 43.66679570836994, -79.38647638590429 43.66714998852547, -79.38747379217237 43.66695481043036, -79.38748209959525 43.66695319289158, -79.38823028919096 43.6668066109936, -79.38831239365254 43.66699763723252, -79.38849890218565 43.66743170224869, -79.38790059087141 43.667540286434686, -79.38822759621577 43.668301196223744, -79.38863909325335 43.66821698863424, -79.38886299179316 43.66819309359391, -79.38949358376064 43.66966060606074, -79.38800940491502 43.669963908227516, -79.38739821262794 43.67009029887069, -79.3867746150314 43.670216508901795, -79.38654091254979 43.66968199982874, -79.38641290043319 43.66936509388151, -79.38590140514728 43.669474905604226, -79.38586710351639 43.66948270579646, -79.38586398391999 43.66948340772418, -79.38464869313414 43.66974887820695, -79.38435421195207 43.66981319299737, -79.38434439179 43.6698153089441, -79.38279469597201 43.670151291379476, -79.38314289152208 43.671038596250206, -79.38236910913619 43.67121671014979, -79.38093592460162 43.67152266020776, -79.38070358433872 43.67157225329594, -79.38055399434143 43.671604194563315, -79.38034583984313 43.67164468171083, -79.38011193856094 43.67169018211321, -79.37982855832621 43.671745308925935, -79.37959990575241 43.6717897992824, -79.37959471736325 43.67179097045761, -79.37956250854327 43.671798200290915, -79.3794543465004 43.67181410248133, -79.37945070406488 43.67181465195426, -79.37945040565687 43.67181471129791, -79.37940030734006 43.67183200604415, -79.37933781347411 43.671849098689755, -79.37908839462249 43.67189960204677, -79.37908324685554 43.67190075347722, -79.37905089539964 43.67190798814056, -79.37684330130371 43.67235390414088, -79.37650798719238 43.67144880103905, -79.37643850923435 43.67126769290572, -79.37624051405311 43.67078770590361, -79.37603436641886 43.67028227064921, -79.37600592372947 43.670212570112795, -79.37596475742644 43.670111563912556, -79.37593720670179 43.67004401477886, -79.37577510378331 43.669646606947474, -79.37537778871926 43.668740488635564, -79.37517901059758 43.668296513588146, -79.37510412960985 43.66812074438539, -79.37496923366446 43.66780414934715))",43.666578423536144,-79.38109268117113,POINT (-79.38109268117113 43.666578423536144),0.07908175902955923
75,M5A,35,Ontario,"POLYGON ((-79.35582500066013 43.66322724858036, -79.35579196853448 43.66293515213019, -79.35577504193202 43.662785332206575, -79.3555285947689 43.66181837025379, -79.35548429142263 43.66173720032853, -79.35547993686002 43.661723256815876, -79.3544229410806 43.65834084729581, -79.35436870833503 43.6581674026834, -79.35428303324085 43.65789319416397, -79.35426774363667 43.657876567634105, -79.35386280324092 43.65743583064569, -79.35385744679273 43.65743029348734, -79.35336474068825 43.65691891574399, -79.3533595540722 43.65691353117864, -79.35310171369161 43.65673727477249, -79.352972580453 43.656649025818, -79.35290333812614 43.65660170274155, -79.35283269817437 43.65653866225294, -79.35186231608007 43.65567250002145, -79.35163619924136 43.655470644490165, -79.35159034353744 43.65542972605319, -79.3515457661851 43.655392500158094, -79.34974137083115 43.65379311046125, -79.34957989788627 43.653649967883815, -79.34950978876876 43.65357012914244, -79.34928166443342 43.65331042184498, -79.34923403055718 43.65320523857542, -79.34906927370591 43.652841387997334, -79.34894862786604 43.65272640298135, -79.34861944746214 43.65241266206476, -79.34861441074861 43.65240686361376, -79.3483160660754 43.65206199840975, -79.34815359805245 43.651874237593304, -79.34758011465857 43.651169787464184, -79.34755414306592 43.651137250109265, -79.34753561952104 43.65110712249423, -79.34749252805707 43.65103562311273, -79.34744942311187 43.65096404501456, -79.34743801546992 43.65094511174262, -79.34733460278949 43.65078615144404, -79.34731851147274 43.650761419583326, -79.3473022979622 43.650736490811674, -79.34726866215732 43.65068448686519, -79.34728821613072 43.65059338361488, -79.34728913119673 43.65059287604225, -79.34733155736538 43.65056934608761, -79.34755187338368 43.65046117648019, -79.34826464334331 43.65010957997545, -79.35198499037534 43.648586125167775, -79.35420472806366 43.64769027078724, -79.35429786311703 43.6476526745217, -79.35433241855654 43.64763788546509, -79.35643065250497 43.646739768708606, -79.356978092322 43.64650541791597, -79.35786598917078 43.646125320748396, -79.35918351994454 43.64556129764128, -79.35937501229701 43.64547727849781, -79.35956618536979 43.645393392087925, -79.35956634156109 43.64539359388669, -79.36007106093548 43.6451611396767, -79.36139396665132 43.6445518419495, -79.3642193038672 43.64325044564984, -79.36781959970794 43.6415918677489, -79.36834385647474 43.64229407729358, -79.36834169458528 43.642294891146776, -79.36917539857517 43.64355835163266, -79.36852274352229 43.643793346618686, -79.36899180329424 43.643933905769245, -79.36938519735737 43.644515794024585, -79.36944481092677 43.64460671390203, -79.36949169525923 43.64470639206458, -79.36952589786867 43.644814912252514, -79.36981630683488 43.64553940303523, -79.3698389015606 43.64562069695944, -79.36988578795952 43.64572050346927, -79.3699449115412 43.64582929779599, -79.37000340756539 43.64595620287709, -79.37021154231417 43.646412804179654, -79.37021409900136 43.646418396053086, -79.37077109915852 43.64783098931975, -79.37092168668659 43.648220291546195, -79.37144671239142 43.64944330479444, -79.37190279648097 43.65045821022442, -79.37212469513399 43.65096559434218, -79.37212772951189 43.6509730473034, -79.37226418397334 43.65130979845564, -79.37235779393502 43.651518194199795, -79.37248294543168 43.65181309409447, -79.37270759902609 43.65234250862247, -79.3728220020135 43.652695299745744, -79.37297388480614 43.653039605246384, -79.37324081224905 43.65371869540555, -79.37337938443798 43.65406991006408, -79.37338009909236 43.65407180535329, -79.37390340915097 43.65535780563852, -79.37424961307572 43.65624990378521, -79.37425129415865 43.656254191567406, -79.37441289139115 43.65669759329549, -79.37441430026098 43.656701201723436, -79.37455199841668 43.657059791866665, -79.37344188074161 43.65729610959433, -79.37356071487264 43.65748690279788, -79.3739653008953 43.65850531128102, -79.37396719972509 43.6585100913951, -79.3740574007855 43.658738989820556, -79.37405998709988 43.65874550769716, -79.37450171467971 43.65984129815117, -79.37463978624454 43.660153403126266, -79.37464201106629 43.660158409496184, -79.37483959023783 43.660647386959255, -79.37588711080508 43.66043719777088, -79.37655050414023 43.66204929192194, -79.37656219604001 43.66207650493482, -79.37656519754502 43.66208369714528, -79.37670199628319 43.66241159070075, -79.37556710692436 43.662649885409934, -79.37491913110497 43.66278594215504, -79.37468657637125 43.662834763893486, -79.37433210808815 43.66290919115667, -79.3730473070561 43.66317900396244, -79.37224881062792 43.663356689548124, -79.37214890003261 43.66338229700427, -79.37150049713146 43.66350810620378, -79.37050258236904 43.66371900033592, -79.36929430312209 43.66398579198818, -79.36796970507827 43.664277107272355, -79.36803921391633 43.66445820109389, -79.36828371179615 43.665046902227616, -79.3686211120076 43.66587110352766, -79.36805968902446 43.66598911008463, -79.3672489980939 43.66615760101144, -79.36696989942737 43.665469393268964, -79.36695880785034 43.66542418921326, -79.36683729156076 43.66514120613547, -79.36683039377154 43.66512520618435, -79.36669090389464 43.66478109823034, -79.36656651470787 43.664797299570424, -79.36651690641854 43.66479660705725, -79.36633511482489 43.66483500421037, -79.3663172856225 43.664838802330074, -79.36504439177199 43.66512669828009, -79.36449290856561 43.665246374350055, -79.36446560492888 43.66525231015853, -79.3638215046497 43.66539730567173, -79.3632261835719 43.665532502374866, -79.36350939767672 43.666219789065146, -79.36351309924981 43.66622969478783, -79.36376748896461 43.66692720370989, -79.36364281147654 43.666952398205126, -79.36306878873738 43.667079308992314, -79.36126941733238 43.66746389979833, -79.36087549030356 43.66754998753514, -79.360316482573 43.66772493504783, -79.35975580293382 43.66792035109597, -79.35923763793112 43.668197954711914, -79.35876826499123 43.66854219197912, -79.35876530261098 43.6685443751522, -79.35860264507873 43.6689756232328, -79.35845269583578 43.66904762189131, -79.35815957001233 43.66918839918652, -79.35797788478101 43.66926190134494, -79.35841156340888 43.66945760486408, -79.35851996025224 43.669576207489584, -79.35885934533144 43.66983892378407, -79.35900584579167 43.66995235910107, -79.3591519474534 43.67005349793384, -79.35922107382994 43.670074733973266, -79.35927497830704 43.670091285228665, -79.3593843384416 43.67017387349798, -79.35957968705603 43.67044143891404, -79.35959904337611 43.67046794686941, -79.3596153015315 43.67049019186952, -79.35962350199995 43.67050143988902, -79.35977882138015 43.67071976720527, -79.3598830480455 43.67091785342757, -79.35997929477955 43.67110080613556, -79.36025852403439 43.671780097116724, -79.36042719001927 43.671948531152914, -79.3604355235139 43.67195685391611, -79.36054853870937 43.67205069703961, -79.36036617986917 43.672091156678945, -79.35987092828712 43.67219951848817, -79.35986918538188 43.672200213829484, -79.35964367182282 43.672288789497685, -79.3595181752117 43.67233810971103, -79.35741351365877 43.67296769460881, -79.3561033950305 43.67324600681044, -79.35536710628388 43.67249699567847, -79.35492161683209 43.67200440167557, -79.35452021633215 43.67126029711159, -79.35436618729302 43.670997002997304, -79.3542462916343 43.67084218986408, -79.3540774168531 43.67066869236957, -79.35392118794574 43.67048639820993, -79.35319839904733 43.669701605583086, -79.353102410474 43.669583202146725, -79.35305450384138 43.66951950674135, -79.35301930953987 43.66944689679945, -79.35299690778135 43.669356601748575, -79.35298678681099 43.66927540625663, -79.35298001145546 43.66906821069902, -79.35301220823473 43.66879859836049, -79.35308331508271 43.668466406984024, -79.35315141229637 43.668242290309514, -79.35337090617477 43.66775170129518, -79.35340850620919 43.66760769152824, -79.35341991324465 43.66754469218203, -79.35341969963392 43.66754110232341, -79.35341689626429 43.6674726929476, -79.35341211021266 43.667409706366826, -79.35322429354667 43.666934901383186, -79.35289789746888 43.666154000985685, -79.35260679416456 43.665479290574744, -79.35276829796801 43.665472600420536, -79.3535181067461 43.66526729118964, -79.3539649844577 43.66514199357138, -79.35398031136562 43.66513781013777, -79.35433040287074 43.66504490155694, -79.35471910613161 43.66493210243361, -79.35514290639632 43.66481349779576, -79.35516790881535 43.66480490200153, -79.35528019832773 43.6647794897014, -79.35540519825958 43.66474529061348, -79.35540825675417 43.66474442728743, -79.35576768794657 43.66464239331548, -79.35595208244068 43.6646007322797, -79.35595490372259 43.664600090643546, -79.35628502107379 43.66452543453593, -79.35614732945112 43.66414125988764, -79.35611527638169 43.663951716994035, -79.35597865404651 43.66361068503922, -79.35582500066013 43.66322724858036))",43.65627679308786,-79.36226982632692,POINT (-79.36226982632692 43.65627679308786),0.07834244612909202
76,M5B,35,Ontario,"POLYGON ((-79.37806890079342 43.66233100368292, -79.37799559725538 43.66213068807784, -79.37786200968334 43.66216700360906, -79.37670199628319 43.66241159070075, -79.37656519754502 43.66208369714528, -79.37656219604001 43.66207650493482, -79.37655050414023 43.66204929192194, -79.37588711080508 43.66043719777088, -79.37483959023783 43.660647386959255, -79.37464201106629 43.660158409496184, -79.37463978624454 43.660153403126266, -79.37450171467971 43.65984129815117, -79.37405998709988 43.65874550769716, -79.3740574007855 43.658738989820556, -79.37396719972509 43.6585100913951, -79.3739653008953 43.65850531128102, -79.37356071487264 43.65748690279788, -79.37344188074161 43.65729610959433, -79.37455199841668 43.657059791866665, -79.37441430026098 43.656701201723436, -79.37441289139115 43.65669759329549, -79.37425129415865 43.656254191567406, -79.37424961307572 43.65624990378521, -79.37390340915097 43.65535780563852, -79.37338009909236 43.65407180535329, -79.37337938443798 43.65406991006408, -79.37324081224905 43.65371869540555, -79.37427601052134 43.6534992985832, -79.37514929820375 43.65330470777265, -79.37576078516973 43.65316030656252, -79.37669610730214 43.65296649679398, -79.37693331487668 43.65290680590559, -79.37808049390472 43.65267100656603, -79.37925250286062 43.65243550306069, -79.37996529224232 43.65405730346383, -79.38066330560237 43.655768900462505, -79.38091320288483 43.656322412815925, -79.3812124142651 43.657028300935764, -79.38135100602898 43.65740840412982, -79.38157340772838 43.657897709294126, -79.3819126055998 43.6586589070976, -79.38192430654061 43.65868609433605, -79.38209938767746 43.65909368670354, -79.38219869815077 43.659309038170555, -79.38221878762658 43.65935259187529, -79.38228382700437 43.65949364423792, -79.38234540272192 43.65962713085808, -79.38247489801044 43.659907896888754, -79.3826738466625 43.66033923577726, -79.38275070356427 43.660505904929515, -79.38278349362622 43.66057699488244, -79.38282185382032 43.6606751295882, -79.38309250478792 43.66136770477829, -79.382678108589 43.66136904888989, -79.38266600107056 43.661369093251245, -79.3825715895113 43.66136939191437, -79.38242391439621 43.661367301243665, -79.38193930871734 43.66136040147865, -79.38189810133666 43.6613598290938, -79.38181529324304 43.66135870427453, -79.38173393198528 43.66137225273174, -79.38166580090876 43.6613835892474, -79.38166011184425 43.661384790447904, -79.3814662832608 43.661425803464134, -79.38130873858128 43.66145922814652, -79.38025095095993 43.66168366849961, -79.38001855727374 43.66173298659391, -79.37935818689473 43.66187309373159, -79.37974189222966 43.662823892413115, -79.38010299158614 43.663693395341674, -79.3805115146563 43.66464460307693, -79.3798630081614 43.664779496569665, -79.37975060321294 43.6648048961699, -79.37908941332654 43.66494860368884, -79.3789029144135 43.664504808159926, -79.37870621318804 43.66397971446104, -79.37842791182801 43.663327709465435, -79.37833310963848 43.66309978891933, -79.37820351412654 43.66282291254417, -79.37819831833205 43.662780995458434, -79.37820119160934 43.66273240955301, -79.37820061031371 43.66269179880459, -79.37819748170749 43.66267670313304, -79.37819198834411 43.66264938701187, -79.37817720872124 43.662589291665206, -79.37806890079342 43.66233100368292))",43.65792054324893,-79.37794125331362,POINT (-79.37794125331362 43.65792054324893),0.07053739206356423
